UploadId,FileName,UseForTraining,PlantId,MinX,MaxX,MinY,MaxY,Approved,Injected
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,1550,1638,198,258,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,139,182,1785,1818,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,2054,2151,860,952,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,2204,2274,775,878,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,1020,1158,282,449,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,60,192,1202,1357,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,2272,2440,1419,1581,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,1561,1621,423,466,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,78,120,865,915,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,2040,2224,1137,1289,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,921,989,1406,1465,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,151,193,878,925,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,2025,2091,1463,1514,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,1110,1170,1214,1257,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,154,203,258,296,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,283,343,1376,1443,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,1489,1552,546,635,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,False,-101,841,893,1638,1688,False,False
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,700,1151,690,1078,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,1660,1790,30,151,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,1160,1597,690,1057,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,980,1153,1590,1774,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,970,1078,0,118,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,1410,1518,30,130,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,1110,1276,0,160,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,1200,1401,170,345,True,True
1372,0c73e4c9-c1b9-4439-8b8f-f24080f35b38.jpg,True,-50,1180,1398,1060,1266,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,859,919,190,212,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2288,2310,177,201,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2106,2135,270,306,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,960,978,54,75,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1851,1924,1220,1312,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,122,139,772,792,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1817,1879,1727,1777,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,447,459,114,124,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,505,572,1480,1547,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,994,1139,674,814,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,945,1153,1776,1976,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2415,2448,1410,1516,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,618,692,1972,2048,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,707,732,1599,1622,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,494,710,1415,1626,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,598,612,764,775,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-100,874,915,504,533,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1360,1400,909,958,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,415,431,1516,1531,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1103,1293,0,47,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,676,734,1595,1658,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2430,2447,979,1001,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,867,922,0,31,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,855,937,1964,2046,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1564,1573,181,190,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,0,31,0,28,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2389,2448,1960,2045,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1016,1222,957,1312,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-100,2407,2422,828,861,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1516,1530,1448,1458,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2111,2155,208,255,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2055,2090,746,786,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,851,863,1181,1191,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1485,1532,287,337,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2062,2137,268,327,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1574,1596,126,147,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,818,1097,1790,1988,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,751,962,223,501,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,621,686,2010,2046,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1288,1333,596,659,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,119,130,1157,1167,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,2130,2190,250,317,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2189,2228,154,195,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,917,997,1523,1605,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,903,926,1644,1667,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2093,2173,485,562,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,799,811,1271,1280,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2019,2032,556,570,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-100,2365,2384,675,712,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,520,737,1146,1279,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,149,182,0,18,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,1481,1589,326,416,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1846,2111,197,427,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,745,760,861,879,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,205,234,244,275,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2148,2168,1119,1133,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-100,2091,2119,1292,1312,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,626,876,219,489,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,811,873,845,901,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,1479,1564,202,337,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2299,2349,1411,1472,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,702,747,1412,1444,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,143,197,1789,1845,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,410,481,476,564,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1436,1504,355,409,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1971,2010,1974,2027,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,864,884,261,278,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,6,69,533,592,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,2244,2387,1071,1190,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1117,1285,466,683,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1737,2106,341,592,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2304,2320,812,827,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,0,85,1466,1729,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2190,2254,1952,2012,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1143,1221,2010,2046,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2105,2204,112,188,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-100,2200,2243,648,690,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,917,1126,1392,1600,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,778,839,1552,1593,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1966,2174,778,971,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,1282,1367,908,987,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,669,740,570,639,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1776,2032,1725,1953,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1947,2006,819,876,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-8,1258,1313,134,192,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,698,739,846,875,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1391,1443,477,521,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,2141,2373,790,1009,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2159,2202,375,411,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,1298,1373,723,802,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,889,916,1554,1581,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,2180,2278,561,667,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,818,892,76,164,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,584,618,1828,1861,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,2394,2446,205,312,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,2173,2268,1878,1941,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,37,84,513,562,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1235,1283,708,739,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,608,647,779,822,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,36,357,408,703,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,701,768,1212,1267,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,790,865,1468,1545,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,979,1054,1026,1104,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1187,1392,387,617,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,183,1380,1472,1186,1288,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,1171,1232,993,1041,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,2105,2163,55,108,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1340,1390,1002,1053,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1183,1249,1155,1218,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1987,2265,579,837,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,849,921,1650,1727,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1925,2101,1683,1811,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,1233,1319,1862,1972,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-6,1504,1611,534,672,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,1271,1391,322,406,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,105,1270,1503,732,952,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,407,753,1135,1437,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,149,2166,2268,1182,1329,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1846,2082,1203,1389,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1444,1694,862,1075,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2367,2443,580,658,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2249,2448,836,1140,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,956,1060,95,206,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,895,1106,247,426,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2204,2448,389,545,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2164,2406,1723,2031,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2237,2382,1550,1683,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2202,2412,44,214,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2216,2315,1942,2048,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,939,1120,1591,1802,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,1332,1448,1799,1937,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,896,1067,539,730,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2149,2448,208,465,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,891,1143,0,135,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,798,1084,669,923,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,75,1270,1963,0,361,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-101,2239,2408,0,62,False,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,834,1246,824,1091,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-204,2265,2417,535,711,True,False
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,90,402,1440,1759,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1110,1269,200,349,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,2280,2430,1200,1331,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,220,430,1760,2003,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,30,229,800,1010,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,370,591,270,429,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1130,1284,1320,1542,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1290,1604,1460,1744,True,True
1372,18687563-bee2-4e77-ab8d-9a16234e39b1.jpg,True,-50,1450,1672,1750,1934,True,True
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,523,621,1586,1694,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1907,2004,89,187,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,2396,2447,231,444,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1845,1943,2,60,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,1938,2003,97,141,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1750,1852,1805,1906,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,2370,2448,1379,1542,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,500,645,1896,2023,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,479,582,1125,1260,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,476,636,1231,1373,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,509,652,1538,1680,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1880,1990,470,559,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1874,1967,24,139,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1815,1933,1414,1519,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,2359,2447,1469,1675,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1852,1992,1787,1938,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1762,1948,1809,1972,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,452,608,1099,1216,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,588,684,1931,2042,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1736,1825,301,390,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,460,530,90,135,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1852,1990,883,1002,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1762,1902,770,895,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1657,1763,1616,1732,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,426,532,1056,1205,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1787,1901,1173,1258,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,396,544,100,210,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,619,750,169,274,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1865,2013,1647,1766,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1757,1928,426,569,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,412,523,730,850,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1924,2008,649,747,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,488,650,240,369,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1718,1845,1920,2037,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,576,658,1570,1682,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1841,1980,1599,1718,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,512,639,140,281,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,494,636,1659,1789,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,1348,1383,961,1019,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1858,1972,1453,1552,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,469,591,459,558,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,396,535,648,757,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,427,700,1732,1888,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,381,586,1817,1993,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,503,669,88,190,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,394,616,1965,2047,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1827,1993,377,516,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,489,566,1179,1261,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,455,573,343,410,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-100,2299,2335,1509,1564,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,373,570,1191,1376,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1930,2028,897,1025,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,372,517,1619,1744,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1854,1998,796,929,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1783,1918,2,97,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1756,1878,929,1054,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1827,1925,1506,1605,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1919,1984,759,836,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,361,428,657,736,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1786,1963,972,1122,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,374,530,542,701,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,559,688,1184,1289,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,505,632,1520,1616,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,508,675,1330,1421,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1752,1972,1068,1219,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,910,1168,1176,1429,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1679,1879,1512,1711,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1744,1951,210,415,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,362,502,1377,1544,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1755,1948,1302,1466,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1779,1874,1655,1795,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,501,590,730,856,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1883,2026,1139,1285,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,425,599,890,1022,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,417,583,380,504,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,472,659,504,703,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,474,646,0,97,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,960,1184,1039,1229,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-15,1081,1327,1057,1284,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1797,1978,139,305,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,482,613,973,1114,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1785,1989,568,749,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,388,542,1512,1684,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,1712,1869,84,218,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,431,577,812,918,True,False
1372,1c247b0d-3048-4bb1-8204-2d57a5f7fb93.jpg,False,-203,471,646,1390,1548,True,False
